clf,imbl,dataset,precision,recall,specificity,fscore,gmean,mcc,balanced_acc,accuracy,std_precision,std_recall,std_specificity,std_fscore,std_gmean,std_mcc,std_balanced_acc,std_accuracy,time_exec
Adaboost,polynom_fit_SMOTE,sonar_10,0.8400000000000001,0.6599999999999999,0.9881818181818184,0.7046666666666667,0.7625483367381166,0.7124502463183833,0.8240909090909092,0.9608333333333332,0.2105582951882508,0.3153180015796948,0.0174436452258465,0.2434925182521468,0.2359741371081119,0.2428214164073318,0.1555655654187473,0.0299700745644513,89.0469975233078
Adaboost,pure,sonar_10,0.8785999999999999,0.62,0.993909090909091,0.7020000000000001,0.742019879440659,0.7117336910080038,0.8069545454545455,0.96275,0.1850475434061985,0.2829064256041761,0.0120437566197952,0.2353133547856215,0.2194237166389843,0.2347222311977523,0.1416576168069616,0.0283665619976002,70.4375937461853
Catboost,ADASYN,sonar_10,0.7259666666666666,0.701,0.9709090909090908,0.6857857142857143,0.7784776158022054,0.6721020997058986,0.8359545454545454,0.9484166666666668,0.2300088367234625,0.2996971174687657,0.0243211256899224,0.2007782819142137,0.2239637589176524,0.2284991384225374,0.1461832202997663,0.0284178135431464,9427.80933160782
Catboost,AMSCO,sonar_10,0.6860714285714284,0.7030000000000001,0.9620909090909092,0.6544793650793651,0.77682667195835,0.6455022954515737,0.8325454545454546,0.9405,0.2499073421345544,0.3007592761655851,0.0331452881664508,0.2271196216591076,0.2259000459513688,0.2463425042460766,0.1489539322859703,0.0353800027372213,14250.278284096716
Catboost,Borderline_smote,sonar_10,0.7320333333333333,0.6729999999999999,0.972,0.6618952380952381,0.7638419125727327,0.6575569810487771,0.8225,0.9470833333333332,0.212776781338855,0.2724254488835621,0.0248343748999233,0.2087494569488941,0.2103520379066236,0.2198785760673091,0.1351355165755319,0.028963794159102,8561.884160137177
Catboost,EditedNearestNeighbours,sonar_10,0.89,0.61,0.9981818181818184,0.7000000000000001,0.7291911848731095,0.7145911606379771,0.8040909090909091,0.9658333333333332,0.2112970141755019,0.2959010848885056,0.0040655781409087,0.2383963738206425,0.2419941677868002,0.2345546465527535,0.1459177533737984,0.0246584237407088,1395.0745322942737
Catboost,Lee,sonar_10,0.7276,0.6950000000000001,0.9709090909090908,0.685152380952381,0.7740822730018488,0.6693059512204442,0.8329545454545455,0.9479166666666666,0.2181008902245705,0.2971951394708124,0.0254194195565775,0.1862804737495884,0.2221068148084029,0.2145086606378463,0.1435596688990857,0.0268557343760952,9531.145478916167
Catboost,NRAS,sonar_10,0.549047619047619,0.337,0.991909090909091,0.446615873015873,0.4117242083835004,0.4176179143847011,0.6644545454545454,0.9373333333333334,0.3704606805377898,0.3273401211985341,0.011210641815934,0.3079103310595573,0.359331424184304,0.3272277553560103,0.1653526518579438,0.0321144338278242,5354.716851091385
Catboost,NearMiss,sonar_10,0.1805894717597503,0.85,0.5690909090909091,0.2841332378155638,0.6571855624272414,0.2570136873039599,0.7095454545454546,0.5925,0.0745537553376067,0.1866774470265477,0.1421995728272851,0.1002706864031656,0.1395038073210307,0.1476518474667381,0.1197366494638213,0.1266943708249862,18.504339194297792
Catboost,ProWSyn,sonar_10,0.6989666666666667,0.6990000000000001,0.967,0.6712814814814815,0.7761103208564935,0.6533094285769112,0.833,0.9446666666666668,0.2394496250207252,0.2997487007626098,0.0274837803826327,0.1904567115540346,0.2214620885231374,0.2234229399175772,0.144691371225579,0.0284213935400406,9662.14573056698
Catboost,RandomOverSampler,sonar_10,0.8176666666666665,0.667,0.9873636363636364,0.7094666666666667,0.7607333179053264,0.7119618060300879,0.8271818181818181,0.9606666666666668,0.2247394521910637,0.3102830105673445,0.0156375911871933,0.2411709265958507,0.2452735024753834,0.244961996787555,0.1546302270877306,0.0285117078113461,1612.7015144109723
Catboost,RandomUnderSampler,sonar_10,0.2878703495850554,0.788,0.7724545454545455,0.4106665143741216,0.74588734365985,0.3783478902191973,0.7802272727272728,0.7737499999999999,0.075891263589543,0.2351749174807328,0.0655554611727515,0.0764378744872776,0.1301339387224658,0.1252139537125529,0.1001408378521965,0.0491705059778588,17.86551742553711
Catboost,SMOTE,sonar_10,0.728,0.6900000000000001,0.9727272727272728,0.6667619047619048,0.7730631079514747,0.6668792851099202,0.8313636363636364,0.9491666666666668,0.295777946173862,0.3153180015796948,0.032364750543614,0.2261205374470944,0.2318843497866042,0.2399421629548628,0.1522514373007437,0.0319385099143371,8288.741451072692
Catboost,Smote_tomek,sonar_10,0.678,0.67,0.9681818181818184,0.6354285714285715,0.7513995110693188,0.6313016905686308,0.8190909090909091,0.9433333333333334,0.2938205062005916,0.3297648750311403,0.0332212437573581,0.2502735641719927,0.2567519535588843,0.2603018229922452,0.1599737926786358,0.0340931879958462,8404.94790558815
Catboost,Tomek,sonar_10,0.9,0.6,1.0,0.7000000000000001,0.7242640687119286,0.7149384448848748,0.8,0.9666666666666666,0.188936334400504,0.2829064256041761,0.0,0.2466028962036272,0.2385675849050515,0.2416200516665253,0.141453212802088,0.0235755354670146,1768.8080872058867
Catboost,kmeans_SMOTE,sonar_10,0.9016666666666668,0.616,0.9981818181818184,0.7136666666666667,0.7370611465025103,0.7264219984795531,0.8070909090909091,0.9663333333333334,0.1798338635334223,0.2876921410639036,0.0040655781409086,0.2342833665978314,0.2297699980734013,0.2303807264529976,0.1438947243437393,0.0247242209478988,4026.928204822541
Catboost,lvq_smote,sonar_10,0.7844666666666666,0.692,0.9791818181818184,0.7108761904761904,0.7792138574693672,0.7048908330977137,0.835590909090909,0.95525,0.2128899035202559,0.2932766082649883,0.0193526292722531,0.225026299615229,0.2239849130860593,0.2370709812089678,0.1493393265446721,0.0332776502603791,5797.4692790269855
Catboost,polynom_fit_SMOTE,sonar_10,0.7433333333333334,0.67,0.9772727272727272,0.6686666666666667,0.7554753839106312,0.6684841570794485,0.8236363636363636,0.9516666666666664,0.3226460981786007,0.3297648750311403,0.0324563280048765,0.2779982067567962,0.2612003384952328,0.28518277269704,0.164225256439052,0.0387215614038697,7580.866526484489
Catboost,pure,sonar_10,0.9,0.6,1.0,0.7000000000000001,0.7242640687119286,0.7149384448848748,0.8,0.9666666666666666,0.188936334400504,0.2829064256041761,0.0,0.2466028962036272,0.2385675849050515,0.2416200516665253,0.141453212802088,0.0235755354670146,1811.416051912308
DecisionTree,ADASYN,sonar_10,0.6766190476190477,0.662,0.9627272727272728,0.6551809523809524,0.7469091089464389,0.6223870279323448,0.8123636363636363,0.9376666666666666,0.1837826751382754,0.2704452645838988,0.0194225009169132,0.1487879093118152,0.2178879119242491,0.1877269605843068,0.1308397413240283,0.0228320234992181,2.432658815383911
DecisionTree,AMSCO,sonar_10,0.6522941798941799,0.6779999999999999,0.956,0.6324134920634921,0.7611011050523475,0.6136875879376872,0.817,0.9328333333333332,0.1905216841327573,0.2689035070348996,0.025288983420096,0.17916121680156,0.2031128070266055,0.2058877768264182,0.1330015532140269,0.0306372746350891,3987.306384325028
DecisionTree,Borderline_smote,sonar_10,0.6258523809523809,0.6849999999999999,0.951818181818182,0.6578952380952381,0.7627576492846184,0.6033579759792459,0.8184090909090909,0.9295833333333334,0.1680355837790219,0.2541956732858447,0.0215730601254464,0.1350484465487689,0.1950296213239485,0.1767777098310721,0.1233268180551524,0.024419698754773,3.1639317989349367
DecisionTree,EditedNearestNeighbours,sonar_10,0.6659619047619048,0.666,0.9598181818181818,0.6502809523809524,0.7542251517944696,0.6177710035318398,0.8129090909090909,0.9353333333333332,0.1614386025528145,0.2724430034739028,0.0196360969729538,0.1533249242024068,0.2099386745485199,0.1958819912800031,0.1339541682304448,0.0240486070622787,1.5686046361923218
DecisionTree,Lee,sonar_10,0.6824253968253968,0.682,0.9642727272727272,0.6756547619047619,0.763995450884026,0.6360418525362415,0.8231363636363636,0.94075,0.1949917298135709,0.2661351971211825,0.0183564501664516,0.1481403224242948,0.2086622680003698,0.2049024672790992,0.1309272085092613,0.0249318830671381,149.13291852474214
DecisionTree,NRAS,sonar_10,0.5116367724867724,0.357,0.9796363636363636,0.5199693121693121,0.424970321890979,0.4022573969943324,0.6683181818181818,0.92775,0.3275788769535078,0.3161305495298293,0.0164256674988102,0.2891949580322273,0.3396500004359363,0.3191370930681826,0.1555237834269991,0.0260895971057716,3.0389856815338137
DecisionTree,NearMiss,sonar_10,0.1612354796958175,0.8119999999999999,0.5437272727272726,0.2650044276936772,0.6260652191939278,0.2149096064535721,0.6778636363636363,0.5660833333333333,0.048216546640016,0.185285328266426,0.0726606903855594,0.0563265368684979,0.1075004355543459,0.115005419121624,0.0947543636857656,0.0665288166509769,1.7873013734817504
DecisionTree,ProWSyn,sonar_10,0.7022071428571428,0.6679999999999999,0.965,0.6712,0.7571871278888559,0.6397417328326742,0.8164999999999999,0.94025,0.1631569497339615,0.2755318626247066,0.0208598649807715,0.1458228337494407,0.209334752373552,0.1840270064628469,0.1341636779106591,0.0256481379589086,2.0577171802520757
DecisionTree,RandomOverSampler,sonar_10,0.7365783068783068,0.656,0.9752727272727272,0.6728306878306878,0.7496003856646574,0.6526710699861082,0.8156363636363636,0.9486666666666668,0.1854491298785539,0.2767865576720894,0.0138609127142102,0.1790923798958534,0.2223713162126022,0.2157627955894613,0.1366188689188519,0.0223776304311366,0.3843821763992307
DecisionTree,RandomUnderSampler,sonar_10,0.1976337321089642,0.779,0.6708181818181818,0.3155272405501139,0.688023827536968,0.2743752625997954,0.724909090909091,0.6798333333333333,0.0481152514490133,0.1960194085912307,0.0437132357852985,0.0547430835077134,0.1181030774105642,0.1092080880531579,0.0913104949076642,0.0352283490530879,0.3437748432159422
DecisionTree,SMOTE,sonar_10,0.6830560846560847,0.6679999999999999,0.961818181818182,0.6711952380952381,0.7566351799881575,0.6281677225355342,0.8149090909090908,0.9373333333333334,0.1704610771987976,0.2613830762606057,0.0165879601941931,0.1145658405682244,0.2010673548866077,0.1815293381123512,0.127304371655768,0.0218757656744258,1.260820722579956
DecisionTree,Smote_tomek,sonar_10,0.6917730158730159,0.667,0.9649090909090908,0.6712031746031746,0.7547556542012335,0.632182938903233,0.8159545454545455,0.9400833333333336,0.1927109393425759,0.2688203433496248,0.0201035139306145,0.1376475368326895,0.2098235336446015,0.1925147884810628,0.1305298844820168,0.0235631603228676,2.182676076889038
DecisionTree,Tomek,sonar_10,0.7146962962962963,0.673,0.968181818181818,0.6862984126984127,0.7615324666301536,0.653672978137709,0.820590909090909,0.9435833333333332,0.1619303159455219,0.2613240107707351,0.0165747892058233,0.1439716516265929,0.204267514260196,0.1872556658925374,0.1291356704079844,0.0244996648913256,1.7654614210128785
DecisionTree,kmeans_SMOTE,sonar_10,0.7136566137566137,0.67,0.9690909090909092,0.6610431216931217,0.7607787485295694,0.6479051746172859,0.8195454545454546,0.9441666666666666,0.1694046418169127,0.2585480836234813,0.0160890913493873,0.1699650858813439,0.1990816803069363,0.189835841368127,0.12747491387357,0.0211350117496338,9.37953715324402
