clf,imbl,dataset,precision,recall,specificity,fscore,gmean,mcc,balanced_acc,accuracy,std_precision,std_recall,std_specificity,std_fscore,std_gmean,std_mcc,std_balanced_acc,std_accuracy,time_exec
Adaboost,ADASYN,caesarian_10,0.940873015873016,0.9155555555555556,0.454,0.9246948424984028,0.4316373555811991,0.3285340060387574,0.6847777777777778,0.8694000000000001,0.0554069756296511,0.0801705781422296,0.5113870646356485,0.0497949103263566,0.482322779470196,0.4436831897864248,0.2486710239298001,0.0824628728192896,13.489369463920593
Adaboost,AMSCO,caesarian_10,0.941431746031746,0.9106666666666668,0.4639999999999999,0.9217679774473894,0.4399570251518698,0.3762494936243468,0.6873333333333334,0.866,0.0542569360745845,0.084629120421789,0.4912592432910948,0.0513756787990079,0.4599124664789403,0.4139049269563603,0.2393211244705179,0.08358340493232,401.037591791153
Adaboost,Borderline_smote,caesarian_10,0.945645238095238,0.9382222222222222,0.492,0.939833230134159,0.47730159629517,0.3973106281086764,0.7151111111111111,0.8936,0.0477520377679359,0.0650941862615839,0.4361322693032995,0.0433046381559424,0.4192873100559833,0.4037612980980468,0.2219654517281578,0.0742948843279726,13.55123507976532
Adaboost,EditedNearestNeighbours,caesarian_10,0.944452380952381,0.8666666666666668,0.5,0.8968133682622847,0.4540407005558692,0.2875091371886246,0.6833333333333333,0.8300000000000001,0.0522717261408624,0.1156959748447578,0.4527467169525662,0.0683694757874236,0.4129991414752597,0.3713870475017838,0.2220865142329922,0.1028243374380658,9.559316325187684
Adaboost,Lee,caesarian_10,0.941736507936508,0.9175555555555556,0.4600000000000001,0.9262047520762692,0.4375444517903986,0.3539446911440075,0.6887777777777778,0.8718,0.0551908094039135,0.0770897139513871,0.5114036066749841,0.0480955846118145,0.4818982476687027,0.4544618555730659,0.2472712341151671,0.0800010923648105,33.65367126464844
Adaboost,NRAS,caesarian_10,0.923,0.96,0.26,0.9395433436532508,0.2542068845686877,0.2035168348776796,0.6100000000000001,0.89,0.0407418540050992,0.0594615308785891,0.3733548940530955,0.0389506340104903,0.363490572522235,0.3588063490867267,0.1937856323824967,0.0676426372009799,10.043597888946532
Adaboost,NearMiss,caesarian_10,0.8901539682539683,0.4404444444444444,0.6060000000000001,0.559478898225957,0.3599578060722848,0.030202602505409,0.5232222222222221,0.457,0.1486201529883611,0.2078231079203019,0.4602662998225493,0.1987869433676229,0.2999497121513368,0.2941918213931145,0.215742784828858,0.1787260240288657,12.312433123588562
Adaboost,ProWSyn,caesarian_10,0.9410674603174604,0.9164444444444444,0.454,0.9250642316575752,0.4311092254759124,0.331073515654907,0.6852222222222222,0.8702,0.0548619309035687,0.080373979107517,0.5082410098369486,0.0496683159036217,0.4784353787578019,0.4411364564549564,0.2453789420731866,0.0817734499483737,13.982764768600465
Adaboost,RandomOverSampler,caesarian_10,0.9519833333333332,0.9177777777777776,0.55,0.9310052484151556,0.5219339289951261,0.3938457525622789,0.7338888888888889,0.881,0.0544723637633444,0.0764523738914439,0.5127976131530871,0.0477037838124529,0.4863490036437653,0.4352688124804101,0.2479287175262336,0.0789782218398126,9.706183457374571
Adaboost,RandomUnderSampler,caesarian_10,0.9553920634920636,0.5522222222222222,0.742,0.6795835187344476,0.534876138630581,0.191913245882662,0.6471111111111111,0.5711999999999999,0.0562764554743924,0.0898469160488071,0.3242304857833528,0.0706696719410993,0.2389789085153623,0.2019723157613233,0.1561949526482142,0.0771474221940486,8.69357979297638
Adaboost,SMOTE,caesarian_10,0.9392222222222224,0.9133333333333332,0.44,0.9230736154110768,0.4178233182640724,0.2966565648216334,0.6766666666666667,0.866,0.0560896795840438,0.080008746917709,0.5175698689036038,0.0467111653292397,0.4850314400233045,0.4087140833002755,0.24845998377796,0.0780342929199061,9.995232748985291
